,0
39903,RNA5SP437
39904,RNA5SP438
39905,RNA5SP44
39906,RNA5SP440
39907,RNA5SP441
39908,RNA5SP444
39909,RNA5SP445
39910,RNA5SP446
39911,RNA5SP447
39912,RNA5SP449
39913,RNA5SP45
39914,RNA5SP450
39915,RNA5SP451
39916,RNA5SP452
39917,RNA5SP453
39918,RNA5SP454
39919,RNA5SP455
39920,RNA5SP456
39921,RNA5SP457
39922,RNA5SP459
39923,RNA5SP46
39924,RNA5SP460
39925,RNA5SP461
39926,RNA5SP462
39927,RNA5SP463
39928,RNA5SP464
39929,RNA5SP465
39930,RNA5SP466
39931,RNA5SP467
39932,RNA5SP469
39933,RNA5SP47
39934,RNA5SP470
39935,RNA5SP471
39936,RNA5SP472
39937,RNA5SP474
39938,RNA5SP475
39939,RNA5SP476
39940,RNA5SP477
39941,RNA5SP478
39942,RNA5SP479
39943,RNA5SP48
39944,RNA5SP480
39945,RNA5SP481
39946,RNA5SP483
39947,RNA5SP484
39948,RNA5SP485
39949,RNA5SP486
39950,RNA5SP487
39951,RNA5SP488
39952,RNA5SP489
39953,RNA5SP49
39954,RNA5SP490
39955,RNA5SP491
39956,RNA5SP492
39957,RNA5SP493
39958,RNA5SP494
39959,RNA5SP495
39960,RNA5SP496
39961,RNA5SP497
39962,RNA5SP499
39963,RNA5SP500
39964,RNA5SP501
39965,RNA5SP502
39966,RNA5SP503
39967,RNA5SP504
39968,RNA5SP506
39969,RNA5SP507
39970,RNA5SP508
39971,RNA5SP509
39972,RNA5SP51
39973,RNA5SP510
39974,RNA5SP511
39975,RNA5SP512
39976,RNA5SP513
39977,RNA5SP514
39978,RNA5SP515
39979,RNA5SP516
39980,RNA5SP517
39981,RNA5SP518
39982,RNA5SP519
39983,RNA5SP52
39984,RNA5SP53
39985,RNA5SP54
39986,RNA5SP55
39987,RNA5SP56
39988,RNA5SP60
39989,RNA5SP61
39990,RNA5SP62
39991,RNA5SP63
39992,RNA5SP64
39993,RNA5SP65
39994,RNA5SP66
39995,RNA5SP67
39996,RNA5SP68
39997,RNA5SP69
39998,RNA5SP71
39999,RNA5SP72
40000,RNA5SP73
40001,RNA5SP74
40002,RNA5SP75
40003,RNA5SP76
40004,RNA5SP77
40005,RNA5SP78
40006,RNA5SP79
40007,RNA5SP80
40008,RNA5SP81
40009,RNA5SP82
40010,RNA5SP84
40011,RNA5SP85
40012,RNA5SP86
40013,RNA5SP87
40014,RNA5SP88
40015,RNA5SP89
40016,RNA5SP90
40017,RNA5SP91
40018,RNA5SP92
40019,RNA5SP93
40020,RNA5SP94
40021,RNA5SP95
40022,RNA5SP96
40023,RNA5SP97
40024,RNA5SP98
40025,RNASE1
40026,RNASE10
40027,RNASE11
40028,RNASE12
40029,RNASE13
40030,RNASE2
40031,RNASE3
40032,RNASE4
40033,RNASE6
40034,RNASE7
40035,RNASE8
40036,RNASE9
40037,RNASEH1
40038,RNASEH1-AS1
40039,RNASEH1P1
40040,RNASEH1P2
40041,RNASEH1P3
40042,RNASEH2A
40043,RNASEH2B
40044,RNASEH2B-AS1
40045,RNASEH2C
40046,RNASEH2CP1
40047,RNASEK
40048,RNASEK-C17orf49
40049,RNASEL
40050,RNASET2
40051,RND1
40052,RND2
40053,RND3
40054,RNF10
40055,RNF103
40056,RNF103-CHMP3
40057,RNF10P1
40058,RNF11
40059,RNF111
40060,RNF112
40061,RNF113A
40062,RNF113B
40063,RNF114
40064,RNF115
40065,RNF11P1
40066,RNF11P2
40067,RNF121
40068,RNF122
40069,RNF123
40070,RNF125
40071,RNF126
40072,RNF126P1
40073,RNF128
40074,RNF13
40075,RNF130
40076,RNF133
40077,RNF135
40078,RNF138
40079,RNF138P1
40080,RNF138P2
40081,RNF139
40082,RNF139-AS1
40083,RNF14
40084,RNF141
40085,RNF144A
40086,RNF144A-AS1
40087,RNF144B
40088,RNF145
40089,RNF146
40090,RNF148
40091,RNF149
40092,RNF150
40093,RNF151
40094,RNF152
40095,RNF152P1
40096,RNF157
40097,RNF157-AS1
40098,RNF165
40099,RNF166
40100,RNF167
40101,RNF168
40102,RNF169
40103,RNF17
40104,RNF170
40105,RNF175
40106,RNF180
40107,RNF181
40108,RNF182
40109,RNF183
40110,RNF185
40111,RNF186
40112,RNF187
40113,RNF19A
40114,RNF19B
40115,RNF19BPX
40116,RNF19BPY
40117,RNF2
40118,RNF20
40119,RNF207
40120,RNF208
40121,RNF212
40122,RNF212B
40123,RNF213
40124,RNF214
40125,RNF215
40126,RNF216
40127,RNF216-IT1
40128,RNF216P1
40129,RNF217
40130,RNF217-AS1
40131,RNF219
40132,RNF219-AS1
40133,RNF220
40134,RNF222
40135,RNF223
40136,RNF224
40137,RNF225
40138,RNF24
40139,RNF25
40140,RNF26
40141,RNF2P1
40142,RNF31
40143,RNF32
40144,RNF34
40145,RNF38
40146,RNF39
40147,RNF4
40148,RNF40
40149,RNF41
40150,RNF43
40151,RNF44
40152,RNF5
40153,RNF5P1
40154,RNF6
40155,RNF6P1
40156,RNF7
40157,RNF7P1
40158,RNF8
40159,RNFT1
40160,RNFT1P1
40161,RNFT1P2
40162,RNFT2
40163,RNGTT
40164,RNGTTP1
40165,RNH1
40166,RNLS
40167,RNMT
40168,RNMTL1
40169,RNMTL1P1
40170,RNMTL1P2
40171,RNPC3
40172,RNPC3P1
40173,RNPEP
40174,RNPEPL1
40175,RNPS1
40176,RNPS1P1
40177,RNR1
40178,RNR2
40179,RNU1-1
40180,RNU1-11P
40181,RNU1-13P
40182,RNU1-14P
40183,RNU1-15P
40184,RNU1-16P
40185,RNU1-17P
40186,RNU1-18P
40187,RNU1-19P
40188,RNU1-2
40189,RNU1-20P
40190,RNU1-21P
40191,RNU1-22P
40192,RNU1-24P
40193,RNU1-27P
40194,RNU1-28P
40195,RNU1-3
40196,RNU1-4
40197,RNU105B
40198,RNU105C
40199,RNU11
40200,RNU12
40201,RNU12-2P
40202,RNU2-1
40203,RNU2-2P
40204,RNU2-3P
40205,RNU2-4P
40206,RNU2-5P
40207,RNU2-6P
40208,RNU2-7P
40209,RNU3P1
40210,RNU3P2
40211,RNU3P3
40212,RNU3P4
40213,RNU4-1
40214,RNU4-10P
40215,RNU4-2
40216,RNU4-3P
40217,RNU4-4P
40218,RNU4-5P
40219,RNU4-6P
40220,RNU4-7P
40221,RNU4-8P
40222,RNU4-9P
40223,RNU4ATAC
40224,RNU4ATAC2P
40225,RNU5A-1
40226,RNU5A-2P
40227,RNU5A-3P
40228,RNU5A-4P
40229,RNU5A-5P
40230,RNU5A-6P
40231,RNU5A-7P
40232,RNU5A-8P
40233,RNU5B-1
40234,RNU5B-2P
40235,RNU5B-3P
40236,RNU5B-4P
40237,RNU5B-5P
40238,RNU5B-6P
40239,RNU5D-1
40240,RNU5D-2P
40241,RNU5E-1
40242,RNU5E-10P
40243,RNU5E-2P
40244,RNU5E-3P
40245,RNU5E-4P
40246,RNU5E-5P
40247,RNU5E-6P
40248,RNU5E-7P
40249,RNU5E-8P
40250,RNU5E-9P
40251,RNU5F-1
40252,RNU5F-2P
40253,RNU5F-3P
40254,RNU5F-4P
40255,RNU5F-5P
40256,RNU5F-6P
40257,RNU5F-7P
40258,RNU5F-8P
40259,RNU6-1
40260,RNU6-10P
40261,RNU6-14P
40262,RNU6-15P
40263,RNU6-16P
40264,RNU6-19P
40265,RNU6-2
40266,RNU6-21P
40267,RNU6-23P
40268,RNU6-26P
40269,RNU6-28P
40270,RNU6-30P
40271,RNU6-31P
40272,RNU6-33P
40273,RNU6-34P
40274,RNU6-35P
40275,RNU6-36P
40276,RNU6-39P
40277,RNU6-42P
40278,RNU6-45P
40279,RNU6-46P
40280,RNU6-48P
40281,RNU6-50P
40282,RNU6-52P
40283,RNU6-53P
40284,RNU6-55P
40285,RNU6-56P
40286,RNU6-57P
40287,RNU6-58P
40288,RNU6-59P
40289,RNU6-63P
40290,RNU6-64P
40291,RNU6-66P
40292,RNU6-67P
40293,RNU6-68P
40294,RNU6-69P
40295,RNU6-6P
40296,RNU6-7
40297,RNU6-71P
40298,RNU6-72P
40299,RNU6-75P
40300,RNU6-76P
40301,RNU6-78P
40302,RNU6-79P
40303,RNU6-8
40304,RNU6-81P
40305,RNU6-82P
40306,RNU6-83P
40307,RNU6-9
40308,RNU6ATAC
40309,RNU6ATAC2P
40310,RNU6ATAC3P
40311,RNU6ATAC4P
40312,RNU6ATAC5P
40313,RNU6V
40314,RNU7-1
40315,RNU7-10P
40316,RNU7-11P
40317,RNU7-12P
40318,RNU7-13P
40319,RNU7-14P
40320,RNU7-15P
40321,RNU7-16P
40322,RNU7-17P
40323,RNU7-18P
40324,RNU7-19P
40325,RNU7-20P
40326,RNU7-21P
40327,RNU7-23P
40328,RNU7-24P
40329,RNU7-25P
40330,RNU7-26P
40331,RNU7-27P
40332,RNU7-28P
40333,RNU7-29P
40334,RNU7-2P
40335,RNU7-30P
40336,RNU7-31P
40337,RNU7-32P
40338,RNU7-33P
40339,RNU7-34P
40340,RNU7-35P
40341,RNU7-36P
40342,RNU7-37P
40343,RNU7-38P
40344,RNU7-39P
40345,RNU7-3P
40346,RNU7-40P
40347,RNU7-41P
40348,RNU7-42P
40349,RNU7-43P
40350,RNU7-44P
40351,RNU7-45P
40352,RNU7-46P
40353,RNU7-47P
40354,RNU7-49P
40355,RNU7-4P
40356,RNU7-50P
40357,RNU7-51P
40358,RNU7-52P
40359,RNU7-53P
40360,RNU7-54P
40361,RNU7-55P
40362,RNU7-56P
40363,RNU7-57P
40364,RNU7-58P
40365,RNU7-59P
40366,RNU7-5P
40367,RNU7-60P
40368,RNU7-61P
40369,RNU7-62P
40370,RNU7-63P
40371,RNU7-64P
40372,RNU7-65P
40373,RNU7-66P
40374,RNU7-68P
40375,RNU7-69P
40376,RNU7-6P
40377,RNU7-70P
40378,RNU7-71P
40379,RNU7-72P
40380,RNU7-73P
40381,RNU7-74P
40382,RNU7-75P
40383,RNU7-76P
40384,RNU7-77P
40385,RNU7-78P
40386,RNU7-79P
40387,RNU7-7P
40388,RNU7-80P
40389,RNU7-81P
40390,RNU7-82P
40391,RNU7-83P
40392,RNU7-84P
40393,RNU7-85P
40394,RNU7-87P
40395,RNU7-88P
40396,RNU7-89P
40397,RNU7-8P
40398,RNU7-9P
40399,RNU86
40400,RNVU1-10
40401,RNVU1-11
40402,RNVU1-14
40403,RNVU1-15
40404,RNVU1-17
40405,RNVU1-18
40406,RNVU1-19
40407,RNVU1-3
40408,RNVU1-4
40409,RNVU1-6
40410,RNVU1-7
40411,RNVU1-8
40412,RNY1
40413,RNY1P1
40414,RNY1P2
40415,RNY1P3
40416,RNY1P4
40417,RNY1P5
40418,RNY1P6
40419,RNY1P7
40420,RNY1P8
40421,RNY1P9
40422,RNY3
40423,RNY3P10
40424,RNY3P2
40425,RNY3P3
40426,RNY3P4
40427,RNY3P5
40428,RNY3P6
40429,RNY3P7
40430,RNY3P9
40431,RNY4
40432,RNY4P1
40433,RNY4P10
40434,RNY4P11
40435,RNY4P13
40436,RNY4P14
40437,RNY4P15
40438,RNY4P16
40439,RNY4P17
40440,RNY4P18
40441,RNY4P19
40442,RNY4P2
40443,RNY4P20
40444,RNY4P21
40445,RNY4P22
40446,RNY4P23
40447,RNY4P24
40448,RNY4P25
40449,RNY4P26
40450,RNY4P27
40451,RNY4P28
40452,RNY4P29
40453,RNY4P3
40454,RNY4P30
40455,RNY4P31
40456,RNY4P4
40457,RNY4P5
40458,RNY4P6
40459,RNY4P7
40460,RNY4P8
40461,RNY4P9
40462,RNY5
40463,RNY5P1
40464,RNY5P10
40465,RNY5P2
40466,RNY5P3
40467,RNY5P4
40468,RNY5P5
40469,RNY5P6
40470,RNY5P7
40471,RNY5P8
40472,RNY5P9
40473,ROBO1
40474,ROBO2
40475,ROBO3
40476,ROBO4
40477,ROCK1
40478,ROCK1P1
40479,ROCK2
40480,ROGDI
40481,ROM1
40482,ROMO1
40483,ROPN1
40484,ROPN1B
40485,ROPN1L
40486,ROPN1L-AS1
40487,ROR1
40488,ROR1-AS1
40489,ROR2
40490,RORA
40491,RORA-AS1
40492,RORA-AS2
40493,RORB
40494,RORB-AS1
40495,RORC
40496,ROS1
40497,RP1
40498,RP1L1
40499,RP2
40500,RP9
40501,RP9P
40502,RPA1
40503,RPA2
40504,RPA2P1
40505,RPA2P2
40506,RPA2P3
40507,RPA3
40508,RPA4
40509,RPAIN
40510,RPAP1
40511,RPAP2
40512,RPAP2P1
40513,RPAP3
40514,RPARP-AS1
40515,RPE
40516,RPE65
40517,RPEL1
40518,RPEP1
40519,RPEP2
40520,RPEP3
40521,RPEP4
40522,RPEP6
40523,RPF1
40524,RPF2
40525,RPF2P1
40526,RPF2P2
40527,RPGR
40528,RPGRIP1
40529,RPGRIP1L
40530,RPH3A
40531,RPH3AL
40532,RPIA
40533,RPIAP1
40534,RPL10
40535,RPL10A
40536,RPL10AP1
40537,RPL10AP10
40538,RPL10AP11
40539,RPL10AP12
40540,RPL10AP13
40541,RPL10AP2
40542,RPL10AP3
40543,RPL10AP4
40544,RPL10AP5
40545,RPL10AP6
40546,RPL10AP7
40547,RPL10AP8
40548,RPL10AP9
40549,RPL10L
40550,RPL10P1
40551,RPL10P10
40552,RPL10P11
40553,RPL10P12
40554,RPL10P13
40555,RPL10P14
40556,RPL10P15
40557,RPL10P16
40558,RPL10P2
40559,RPL10P3
40560,RPL10P4
40561,RPL10P5
40562,RPL10P6
40563,RPL10P7
40564,RPL10P8
40565,RPL10P9
40566,RPL11
40567,RPL11P1
40568,RPL11P2
40569,RPL11P3
40570,RPL11P4
40571,RPL11P5
40572,RPL12
40573,RPL12P1
40574,RPL12P10
40575,RPL12P11
40576,RPL12P12
40577,RPL12P13
40578,RPL12P14
40579,RPL12P15
40580,RPL12P16
40581,RPL12P17
40582,RPL12P18
40583,RPL12P19
40584,RPL12P2
40585,RPL12P20
40586,RPL12P21
40587,RPL12P22
40588,RPL12P23
40589,RPL12P24
40590,RPL12P25
40591,RPL12P26
40592,RPL12P27
40593,RPL12P28
40594,RPL12P29
40595,RPL12P3
40596,RPL12P30
40597,RPL12P31
40598,RPL12P32
40599,RPL12P33
40600,RPL12P34
40601,RPL12P35
40602,RPL12P36
40603,RPL12P37
40604,RPL12P38
40605,RPL12P39
40606,RPL12P4
40607,RPL12P40
40608,RPL12P41
40609,RPL12P42
40610,RPL12P43
40611,RPL12P44
40612,RPL12P5
40613,RPL12P6
40614,RPL12P7
40615,RPL12P8
40616,RPL12P9
40617,RPL13
40618,RPL13A
40619,RPL13AP
40620,RPL13AP10
40621,RPL13AP11
40622,RPL13AP12
40623,RPL13AP13
40624,RPL13AP14
40625,RPL13AP15
40626,RPL13AP16
40627,RPL13AP17
40628,RPL13AP18
40629,RPL13AP19
40630,RPL13AP2
40631,RPL13AP20
40632,RPL13AP21
40633,RPL13AP22
40634,RPL13AP23
40635,RPL13AP24
40636,RPL13AP25
40637,RPL13AP26
40638,RPL13AP3
40639,RPL13AP5
40640,RPL13AP6
40641,RPL13AP7
40642,RPL13AP8
40643,RPL13AP9
40644,RPL13P
40645,RPL13P10
40646,RPL13P11
40647,RPL13P12
40648,RPL13P13
40649,RPL13P14
40650,RPL13P2
40651,RPL13P4
40652,RPL13P5
40653,RPL13P6
40654,RPL13P7
40655,RPL13P8
40656,RPL13P9
40657,RPL14
40658,RPL14P1
40659,RPL14P2
40660,RPL14P3
40661,RPL14P4
40662,RPL14P5
40663,RPL15
40664,RPL15P1
40665,RPL15P11
40666,RPL15P12
40667,RPL15P13
40668,RPL15P14
40669,RPL15P15
40670,RPL15P16
40671,RPL15P17
40672,RPL15P18
40673,RPL15P19
40674,RPL15P2
40675,RPL15P20
40676,RPL15P21
40677,RPL15P22
40678,RPL15P3
40679,RPL15P4
40680,RPL15P5
40681,RPL15P6
40682,RPL15P7
40683,RPL15P8
40684,RPL15P9
40685,RPL17
40686,RPL17-C18orf32
40687,RPL17P1
40688,RPL17P10
40689,RPL17P11
40690,RPL17P12
40691,RPL17P13
40692,RPL17P14
40693,RPL17P15
40694,RPL17P16
40695,RPL17P17
40696,RPL17P18
40697,RPL17P19
40698,RPL17P2
40699,RPL17P20
40700,RPL17P21
40701,RPL17P22
40702,RPL17P23
40703,RPL17P24
40704,RPL17P25
40705,RPL17P26
40706,RPL17P27
40707,RPL17P28
40708,RPL17P29
40709,RPL17P3
40710,RPL17P30
40711,RPL17P31
40712,RPL17P32
40713,RPL17P33
40714,RPL17P34
40715,RPL17P35
40716,RPL17P36
40717,RPL17P37
40718,RPL17P38
40719,RPL17P39
40720,RPL17P4
40721,RPL17P40
40722,RPL17P41
40723,RPL17P42
40724,RPL17P43
40725,RPL17P44
40726,RPL17P45
40727,RPL17P46
40728,RPL17P47
40729,RPL17P48
40730,RPL17P49
40731,RPL17P5
40732,RPL17P50
40733,RPL17P6
40734,RPL17P7
40735,RPL17P8
40736,RPL17P9
40737,RPL18
40738,RPL18A
40739,RPL18AP1
40740,RPL18AP10
40741,RPL18AP11
40742,RPL18AP12
40743,RPL18AP13
40744,RPL18AP14
40745,RPL18AP15
40746,RPL18AP16
40747,RPL18AP17
40748,RPL18AP2
40749,RPL18AP3
40750,RPL18AP4
40751,RPL18AP5
40752,RPL18AP6
40753,RPL18AP7
40754,RPL18AP8
40755,RPL18AP9
40756,RPL18P1
40757,RPL18P10
40758,RPL18P11
40759,RPL18P12
40760,RPL18P13
40761,RPL18P2
40762,RPL18P3
40763,RPL18P4
40764,RPL18P5
40765,RPL18P6
40766,RPL18P7
40767,RPL18P8
40768,RPL18P9
40769,RPL19
40770,RPL19P1
40771,RPL19P10
40772,RPL19P11
40773,RPL19P12
40774,RPL19P13
40775,RPL19P14
40776,RPL19P15
40777,RPL19P16
40778,RPL19P17
40779,RPL19P18
40780,RPL19P19
40781,RPL19P2
40782,RPL19P20
40783,RPL19P21
40784,RPL19P3
40785,RPL19P4
40786,RPL19P5
40787,RPL19P6
40788,RPL19P7
40789,RPL19P8
40790,RPL19P9
40791,RPL21
40792,RPL21P1
40793,RPL21P10
40794,RPL21P100
40795,RPL21P101
40796,RPL21P102
40797,RPL21P103
40798,RPL21P104
40799,RPL21P105
40800,RPL21P106
40801,RPL21P107
40802,RPL21P108
40803,RPL21P109
40804,RPL21P11
40805,RPL21P110
40806,RPL21P111
40807,RPL21P112
40808,RPL21P113
40809,RPL21P114
40810,RPL21P115
40811,RPL21P116
40812,RPL21P117
40813,RPL21P118
40814,RPL21P119
40815,RPL21P12
40816,RPL21P120
40817,RPL21P121
40818,RPL21P122
40819,RPL21P123
40820,RPL21P124
40821,RPL21P125
40822,RPL21P126
40823,RPL21P127
40824,RPL21P128
40825,RPL21P129
40826,RPL21P13
40827,RPL21P130
40828,RPL21P131
40829,RPL21P132
40830,RPL21P133
40831,RPL21P134
40832,RPL21P135
40833,RPL21P136
40834,RPL21P14
40835,RPL21P15
40836,RPL21P16
40837,RPL21P17
40838,RPL21P18
40839,RPL21P19
40840,RPL21P2
40841,RPL21P20
40842,RPL21P21
40843,RPL21P22
40844,RPL21P23
40845,RPL21P24
40846,RPL21P25
40847,RPL21P26
40848,RPL21P27
40849,RPL21P28
40850,RPL21P29
40851,RPL21P3
40852,RPL21P30
40853,RPL21P31
40854,RPL21P32
40855,RPL21P33
40856,RPL21P34
40857,RPL21P35
40858,RPL21P36
40859,RPL21P37
40860,RPL21P38
40861,RPL21P39
40862,RPL21P4
40863,RPL21P40
40864,RPL21P41
40865,RPL21P42
40866,RPL21P43
40867,RPL21P44
40868,RPL21P45
40869,RPL21P46
40870,RPL21P47
40871,RPL21P48
40872,RPL21P49
40873,RPL21P5
40874,RPL21P50
40875,RPL21P51
40876,RPL21P52
40877,RPL21P53
40878,RPL21P54
40879,RPL21P55
40880,RPL21P56
40881,RPL21P57
40882,RPL21P58
40883,RPL21P59
40884,RPL21P6
40885,RPL21P60
40886,RPL21P61
40887,RPL21P62
40888,RPL21P63
40889,RPL21P64
40890,RPL21P65
40891,RPL21P66
40892,RPL21P67
40893,RPL21P68
40894,RPL21P69
40895,RPL21P7
40896,RPL21P70
40897,RPL21P71
40898,RPL21P72
40899,RPL21P73
40900,RPL21P74
40901,RPL21P75
40902,RPL21P76
40903,RPL21P77
40904,RPL21P78
40905,RPL21P79
40906,RPL21P8
40907,RPL21P80
40908,RPL21P81
40909,RPL21P82
40910,RPL21P83
40911,RPL21P84
40912,RPL21P85
40913,RPL21P86
40914,RPL21P87
40915,RPL21P88
40916,RPL21P89
40917,RPL21P9
40918,RPL21P90
40919,RPL21P91
40920,RPL21P92
40921,RPL21P93
40922,RPL21P94
40923,RPL21P95
40924,RPL21P96
40925,RPL21P97
40926,RPL21P98
40927,RPL21P99
40928,RPL22
40929,RPL22L1
40930,RPL22P1
40931,RPL22P10
40932,RPL22P11
40933,RPL22P12
40934,RPL22P13
40935,RPL22P14
40936,RPL22P16
40937,RPL22P17
40938,RPL22P18
40939,RPL22P19
40940,RPL22P2
40941,RPL22P20
40942,RPL22P21
40943,RPL22P22
40944,RPL22P3
40945,RPL22P4
40946,RPL22P5
40947,RPL22P6
40948,RPL22P7
40949,RPL22P8
40950,RPL23
40951,RPL23A
40952,RPL23AP1
40953,RPL23AP10
40954,RPL23AP11
40955,RPL23AP12
40956,RPL23AP14
40957,RPL23AP15
40958,RPL23AP16
40959,RPL23AP17
40960,RPL23AP18
40961,RPL23AP19
40962,RPL23AP2
40963,RPL23AP20
40964,RPL23AP21
40965,RPL23AP22
40966,RPL23AP23
40967,RPL23AP24
40968,RPL23AP25
40969,RPL23AP26
40970,RPL23AP27
40971,RPL23AP28
40972,RPL23AP29
40973,RPL23AP3
40974,RPL23AP30
40975,RPL23AP31
40976,RPL23AP32
40977,RPL23AP33
40978,RPL23AP34
40979,RPL23AP35
40980,RPL23AP36
40981,RPL23AP37
40982,RPL23AP38
40983,RPL23AP39
40984,RPL23AP4
40985,RPL23AP40
40986,RPL23AP41
40987,RPL23AP42
40988,RPL23AP43
40989,RPL23AP44
40990,RPL23AP45
40991,RPL23AP46
40992,RPL23AP47
40993,RPL23AP48
40994,RPL23AP49
40995,RPL23AP5
40996,RPL23AP50
40997,RPL23AP51
40998,RPL23AP52
40999,RPL23AP53
41000,RPL23AP54
41001,RPL23AP55
41002,RPL23AP56
41003,RPL23AP57
41004,RPL23AP58
41005,RPL23AP59
41006,RPL23AP6
41007,RPL23AP60
41008,RPL23AP61
41009,RPL23AP62
41010,RPL23AP63
41011,RPL23AP64
41012,RPL23AP65
41013,RPL23AP66
41014,RPL23AP67
41015,RPL23AP68
41016,RPL23AP69
41017,RPL23AP7
41018,RPL23AP70
41019,RPL23AP71
41020,RPL23AP72
41021,RPL23AP73
41022,RPL23AP74
41023,RPL23AP75
41024,RPL23AP76
41025,RPL23AP77
41026,RPL23AP78
41027,RPL23AP79
41028,RPL23AP8
41029,RPL23AP80
41030,RPL23AP81
41031,RPL23AP82
41032,RPL23AP83
41033,RPL23P10
41034,RPL23P11
41035,RPL23P2
41036,RPL23P3
41037,RPL23P4
41038,RPL23P5
41039,RPL23P6
41040,RPL23P7
41041,RPL23P8
41042,RPL23P9
41043,RPL24
41044,RPL24P2
41045,RPL24P3
41046,RPL24P4
41047,RPL24P5
41048,RPL24P6
41049,RPL24P7
41050,RPL24P8
41051,RPL24P9
41052,RPL26
41053,RPL26L1
41054,RPL26P10
41055,RPL26P11
41056,RPL26P12
41057,RPL26P13
41058,RPL26P14
41059,RPL26P15
41060,RPL26P16
41061,RPL26P17
41062,RPL26P18
41063,RPL26P19
41064,RPL26P2
41065,RPL26P20
41066,RPL26P21
41067,RPL26P22
41068,RPL26P23
41069,RPL26P24
41070,RPL26P25
41071,RPL26P26
41072,RPL26P27
41073,RPL26P28
41074,RPL26P29
41075,RPL26P3
41076,RPL26P30
41077,RPL26P31
41078,RPL26P32
41079,RPL26P33
41080,RPL26P34
41081,RPL26P35
41082,RPL26P36
41083,RPL26P37
41084,RPL26P4
41085,RPL26P5
41086,RPL26P6
41087,RPL26P7
41088,RPL26P8
41089,RPL26P9
41090,RPL27
41091,RPL27A
41092,RPL27AP
41093,RPL27AP2
41094,RPL27AP3
41095,RPL27AP4
41096,RPL27AP5
41097,RPL27AP6
41098,RPL27AP7
41099,RPL27AP8
41100,RPL27P1
41101,RPL27P10
41102,RPL27P11
41103,RPL27P12
41104,RPL27P2
41105,RPL27P3
41106,RPL27P4
41107,RPL27P5
41108,RPL27P6
41109,RPL27P7
41110,RPL27P8
41111,RPL27P9
41112,RPL28
41113,RPL28P1
41114,RPL28P2
41115,RPL28P3
41116,RPL28P4
41117,RPL28P5
41118,RPL29
41119,RPL29P1
41120,RPL29P11
41121,RPL29P12
41122,RPL29P13
41123,RPL29P14
41124,RPL29P15
41125,RPL29P16
41126,RPL29P17
41127,RPL29P18
41128,RPL29P19
41129,RPL29P2
41130,RPL29P20
41131,RPL29P21
41132,RPL29P22
41133,RPL29P23
41134,RPL29P24
41135,RPL29P25
41136,RPL29P26
41137,RPL29P27
41138,RPL29P28
41139,RPL29P29
41140,RPL29P3
41141,RPL29P30
41142,RPL29P31
41143,RPL29P32
41144,RPL29P33
41145,RPL29P4
41146,RPL29P5
41147,RPL29P6
41148,RPL29P7
41149,RPL29P8
41150,RPL29P9
41151,RPL3
41152,RPL30
41153,RPL30P1
41154,RPL30P10
41155,RPL30P11
41156,RPL30P12
41157,RPL30P13
41158,RPL30P14
41159,RPL30P15
41160,RPL30P16
41161,RPL30P2
41162,RPL30P3
41163,RPL30P4
41164,RPL30P5
41165,RPL30P6
41166,RPL30P7
41167,RPL30P8
41168,RPL30P9
41169,RPL31
41170,RPL31P1
41171,RPL31P10
41172,RPL31P11
41173,RPL31P12
41174,RPL31P13
41175,RPL31P14
41176,RPL31P15
41177,RPL31P16
41178,RPL31P17
41179,RPL31P18
41180,RPL31P19
41181,RPL31P2
41182,RPL31P20
41183,RPL31P21
41184,RPL31P22
41185,RPL31P23
41186,RPL31P24
41187,RPL31P25
41188,RPL31P26
41189,RPL31P27
41190,RPL31P28
41191,RPL31P29
41192,RPL31P3
41193,RPL31P30
41194,RPL31P31
41195,RPL31P32
41196,RPL31P33
41197,RPL31P34
41198,RPL31P35
41199,RPL31P36
41200,RPL31P37
41201,RPL31P38
41202,RPL31P39
41203,RPL31P4
41204,RPL31P40
41205,RPL31P41
41206,RPL31P42
41207,RPL31P43
41208,RPL31P44
41209,RPL31P45
41210,RPL31P46
41211,RPL31P47
41212,RPL31P48
41213,RPL31P49
41214,RPL31P5
41215,RPL31P50
41216,RPL31P51
41217,RPL31P52
41218,RPL31P53
41219,RPL31P54
41220,RPL31P55
41221,RPL31P56
41222,RPL31P57
41223,RPL31P58
41224,RPL31P59
41225,RPL31P6
41226,RPL31P60
41227,RPL31P61
41228,RPL31P62
41229,RPL31P63
41230,RPL31P7
41231,RPL31P8
41232,RPL31P9
41233,RPL32
41234,RPL32P1
41235,RPL32P10
41236,RPL32P11
41237,RPL32P12
41238,RPL32P13
41239,RPL32P14
41240,RPL32P15
41241,RPL32P16
41242,RPL32P17
41243,RPL32P18
41244,RPL32P19
41245,RPL32P2
41246,RPL32P20
41247,RPL32P21
41248,RPL32P22
41249,RPL32P23
41250,RPL32P24
41251,RPL32P25
41252,RPL32P26
41253,RPL32P27
41254,RPL32P28
41255,RPL32P29
41256,RPL32P3
41257,RPL32P30
41258,RPL32P31
41259,RPL32P32
41260,RPL32P33
41261,RPL32P34
41262,RPL32P35
41263,RPL32P36
41264,RPL32P4
41265,RPL32P5
41266,RPL32P6
41267,RPL32P7
41268,RPL32P8
41269,RPL32P9
41270,RPL34
41271,RPL34-AS1
41272,RPL34P1
41273,RPL34P10
41274,RPL34P11
41275,RPL34P12
